,SMSCG,NDOI,Tide
5/25/2005,1,47385.62983,8.060299873
5/26/2005,1,46376.57007,7.793299675
5/27/2005,1,45308.36058,7.648900032
5/28/2005,1,44188.59913,6.954499722
5/29/2005,1,43024.88354,6.066500187
5/30/2005,1,41824.8116,5.606500149
5/31/2005,1,40595.9811,5.416800022
6/1/2005,1,39345.98985,5.084100246
6/2/2005,1,38082.43565,5.461799622
6/3/2005,1,36812.91628,6.263299942
6/4/2005,1,35545.02956,6.694800377
6/5/2005,1,34286.37327,7.022500038
6/6/2005,1,33044.54522,7.098899841
6/7/2005,1,31827.1432,7.000699997
6/8/2005,1,30641.76501,6.707099915
6/9/2005,1,29496.00846,6.319399834
6/10/2005,1,28397.47132,6.040500164
6/11/2005,1,27353.75142,5.584000111
6/12/2005,1,26372.44653,4.953500271
6/13/2005,1,25461.15447,4.396100044
6/14/2005,1,24627.47303,4.239100456
6/15/2005,1,23879,4.052899837
6/16/2005,1,23171.85933,3.961900234
6/17/2005,1,22458.25556,4.67509985
6/18/2005,1,21739.90737,5.817100048
6/19/2005,1,21018.53347,6.864899635
6/20/2005,1,20295.85256,7.675400257
6/21/2005,1,19573.58331,8.327799797
6/22/2005,1,18853.44444,8.669699669
6/23/2005,1,18137.15463,8.637599945
6/24/2005,1,17426.43259,8.139499664
6/25/2005,1,16722.99699,7.864800453
6/26/2005,1,16028.56655,6.810200214
6/27/2005,1,15344.85995,5.890200138
6/28/2005,1,14673.59589,5.419800282
6/29/2005,1,14016.49306,4.982600212
6/30/2005,1,13375.27016,5.33550024
7/1/2005,0,12751.64588,5.957299709
7/2/2005,0,12147.33892,6.430600166
7/3/2005,0,11564.06798,6.755800247
7/4/2005,0,11003.55174,6.913599968
7/5/2005,0,10467.50891,6.972200394
7/6/2005,0,9957.658171,6.844700336
7/7/2005,0,9475.718226,6.633299828
7/8/2005,0,9023.407769,6.304100037
7/9/2005,0,8602.445493,5.968699932
7/10/2005,0,8214.550095,5.555799961
7/11/2005,0,7861.440268,4.778900146
7/12/2005,0,7544.834707,4.44659996
7/13/2005,0,7266.452108,4.090299606
7/14/2005,0,7028.011165,4.041999817
7/15/2005,0,6831.230572,4.816900253
7/16/2005,0,6672.596479,5.25579977
7/17/2005,0,6521.843702,6.222599983
7/18/2005,0,6373.9542,7.210499763
7/19/2005,0,6229.077077,8.031599998
7/20/2005,0,6087.36144,8.618200302
7/21/2005,0,5948.956392,8.84070015
7/22/2005,0,5814.01104,8.569999695
7/23/2005,0,5682.674488,7.770599842
7/24/2005,0,5555.095842,7.303999901
7/25/2005,0,5431.424206,6.091099739
7/26/2005,0,5311.808687,5.496500015
7/27/2005,0,5196.398388,5.004899979
7/28/2005,0,5085.342416,5.374400139
7/29/2005,0,4978.789875,5.415999889
7/30/2005,0,4876.889872,5.782600403
7/31/2005,0,4779.79151,6.067500114
8/1/2005,0,4687.643895,6.322100163
8/2/2005,0,4600.596132,6.492300034
8/3/2005,0,4518.797327,6.561500072
8/4/2005,0,4442.396584,6.540599823
8/5/2005,0,4371.543009,6.28399992
8/6/2005,0,4306.385707,5.971300125
8/7/2005,0,4247.073783,5.354099751
8/8/2005,0,4193.756343,5.026199818
8/9/2005,0,4146.582491,4.401000023
8/10/2005,0,4105.701333,4.122900009
8/11/2005,0,4071.261973,4.047999859
8/12/2005,0,4043.413518,4.61950016
8/13/2005,0,4022.305072,5.281400204
8/14/2005,0,4008.08574,5.601799965
8/15/2005,0,4000.904628,6.341199875
8/16/2005,0,4000.492808,7.201300144
8/17/2005,0,4004.337253,7.919099808
8/18/2005,0,4011.775655,8.306300163
8/19/2005,0,4022.546636,8.212300301
8/20/2005,0,4036.388817,7.597899914
8/21/2005,0,4053.040818,6.677499771
8/22/2005,0,4072.241262,6.086599827
8/23/2005,0,4093.72877,5.281599998
8/24/2005,0,4117.241963,5.294799805
8/25/2005,0,4142.519462,5.28360033
8/26/2005,0,4169.299889,5.230799675
8/27/2005,0,4197.321864,5.017299652
8/28/2005,0,4226.324009,5.199599743
8/29/2005,0,4256.044946,5.399000168
8/30/2005,0,4286.223296,5.642699718
8/31/2005,0,4316.59768,5.840399742
9/1/2005,1,4346.906719,5.965699673
9/2/2005,1,4376.889035,5.733800411
9/3/2005,1,4406.283248,5.588099957
9/4/2005,1,4434.827981,5.060599804
9/5/2005,1,4462.261855,4.631900311
9/6/2005,1,4488.32349,4.394099712
9/7/2005,1,4512.751508,4.470100403
9/8/2005,1,4535.28453,4.769000053
9/9/2005,1,4555.661179,4.895400047
9/10/2005,1,4573.620074,5.124100208
9/11/2005,1,4588.899837,5.481800079
9/12/2005,1,4601.23909,5.715100288
9/13/2005,1,4610.376454,6.229700089
9/14/2005,1,4616.05055,6.821900368
9/15/2005,1,4618,7.1875
9/16/2005,1,4616.05055,7.15530014
9/17/2005,1,4610.376454,6.827300072
9/18/2005,1,4601.23909,6.11070013
9/19/2005,1,4588.899837,5.921900272
9/20/2005,1,4573.620074,6.179900169
9/21/2005,1,4555.661179,6.10010004
9/22/2005,1,4535.28453,5.818699837
9/23/2005,1,4512.751508,5.349599838
9/24/2005,1,4488.32349,4.905900002
9/25/2005,1,4462.261855,4.647600174
9/26/2005,1,4434.827981,4.508399963
9/27/2005,1,4406.283248,4.677900314
9/28/2005,1,4376.889035,4.871999741
9/29/2005,1,4346.906719,4.964299679
9/30/2005,1,4316.59768,4.909699917
10/1/2005,1,4286.223296,4.749499798
10/2/2005,1,4256.044946,4.625899792
10/3/2005,1,4226.324009,4.870800018
10/4/2005,1,4197.321864,5.323299885
10/5/2005,1,4169.299889,5.718800068
10/6/2005,1,4142.519462,5.879700184
10/7/2005,1,4117.241963,5.935599804
10/8/2005,1,4093.72877,5.810100079
10/9/2005,1,4072.241262,5.65719986
10/10/2005,1,4053.040818,5.599299908
10/11/2005,1,4036.388817,5.601099968
10/12/2005,1,4022.546636,5.70539999
10/13/2005,1,4011.775655,5.842900276
10/14/2005,1,4004.337253,5.84349966
10/15/2005,1,4000.492808,5.844799995
10/16/2005,1,4000.786931,6.02699995
10/17/2005,1,4007.066481,6.759399891
10/18/2005,1,4019.584957,7.024600029
10/19/2005,1,4038.299969,7.01099968
10/20/2005,1,4063.169125,6.590000153
10/21/2005,1,4094.150034,6.089700222
10/22/2005,1,4131.200307,5.408299923
10/23/2005,1,4174.277552,4.751299858
10/24/2005,1,4223.339379,4.260900021
10/25/2005,1,4278.343397,4.057899952
10/26/2005,1,4339.247216,4.160699844
10/27/2005,1,4406.008444,4.270800114
10/28/2005,1,4478.584691,4.357800007
10/29/2005,1,4556.933566,4.334300041
10/30/2005,1,4641.012679,4.784500122
10/31/2005,1,4730.779639,5.62019968
11/1/2005,0,4826.192055,6.246500015
11/2/2005,0,4927.207537,6.747600079
11/3/2005,0,5033.783694,7.057899952
11/4/2005,0,5145.878134,7.130599976
11/5/2005,0,5263.448469,6.905099869
11/6/2005,0,5386.452306,6.516900063
11/7/2005,0,5514.847255,6.052299976
11/8/2005,0,5648.590925,5.572899818
11/9/2005,0,5787.640926,5.106800079
11/10/2005,0,5931.954868,5.13710022
11/11/2005,0,6081.490358,5.505199909
11/12/2005,0,6236.205007,5.343999863
11/13/2005,0,6396.056425,6.378000259
11/14/2005,0,6561.002219,7.107800007
11/15/2005,0,6731,7.549900055
11/16/2005,0,7058.423769,7.567500114
11/17/2005,0,7684.352073,7.351900101
11/18/2005,0,8591.799339,6.937200069
11/19/2005,0,9763.779995,6.256000042
11/20/2005,0,11183.30847,5.568700314
11/21/2005,0,12833.39919,4.832600117
11/22/2005,0,14697.06658,4.14800024
11/23/2005,0,16757.32506,3.977400064
11/24/2005,0,18997.18908,3.872200012
11/25/2005,0,21399.67305,3.861299992
11/26/2005,0,23947.7914,3.98360014
11/27/2005,0,26624.55856,4.805099964
11/28/2005,0,29412.98895,5.713699818
11/29/2005,0,32296.09701,6.609200001
11/30/2005,0,35256.89716,7.225500107
12/1/2005,0,38278.40383,7.812600136
12/2/2005,0,41343.63144,8.09280014
12/3/2005,0,44435.59442,8.000200272
12/4/2005,0,47537.30721,7.619299889
12/5/2005,0,50631.78422,6.979400158
12/6/2005,0,53702.03989,6.102900028
12/7/2005,0,56731.08864,5.292900085
12/8/2005,0,59701.9449,5.036000252
12/9/2005,0,62597.6231,4.700699806
12/10/2005,0,65401.13767,5.321499825
12/11/2005,0,68095.50302,6.253399849
12/12/2005,0,70663.73359,6.938400269
12/13/2005,0,73088.84381,7.480099678
12/14/2005,0,75353.84811,7.609300137
12/15/2005,0,77441.76091,7.515100002
12/16/2005,0,79368.90626,7.339900017
12/17/2005,0,81321.53758,6.853000164
12/18/2005,0,83324.61987,6.366700172
12/19/2005,0,85370.18417,5.738399982
12/20/2005,0,87450.26154,4.890899658
12/21/2005,0,89556.88302,4.152700424
12/22/2005,0,91682.07967,3.863400221
12/23/2005,0,93817.88255,3.495699883
12/24/2005,0,95956.32271,3.359300137
12/25/2005,0,98089.43119,4.243700027
12/26/2005,0,100209.239,5.261599541
12/27/2005,0,102307.7773,6.214799881
12/28/2005,0,104377.0771,7.016900063
12/29/2005,0,106409.1694,7.862500191
12/30/2005,0,108396.0853,8.437799454
12/31/2005,0,110329.8559,8.630199432
1/1/2006,1,112202.5121,8.383899689
1/2/2006,1,114006.0851,7.909300327
1/3/2006,1,115732.6059,6.982200146
1/4/2006,1,117374.1056,5.673999786
1/5/2006,1,118922.6151,5.123099804
1/6/2006,1,120370.1656,4.572900295
1/7/2006,1,121708.7881,5.062099934
1/8/2006,1,122930.5137,5.787499905
1/9/2006,1,124027.3734,6.428500175
1/10/2006,1,124991.3983,6.876100063
1/11/2006,1,125814.6193,7.097599983
1/12/2006,1,126489.0677,7.131099701
1/13/2006,1,127006.7744,7.166399956
1/14/2006,1,127359.7704,6.963000298
1/15/2006,1,127540.0869,6.635700226
1/16/2006,1,127501.9653,6.190799713
1/17/2006,1,127026.2432,5.46600008
1/18/2006,1,126106.8859,4.672300339
1/19/2006,1,124777.3753,4.085100174
1/20/2006,1,123071.1933,3.628700256
1/21/2006,1,121021.8217,3.21089983
1/22/2006,1,118662.7426,3.77519989
1/23/2006,1,116027.4377,4.505400181
1/24/2006,1,113149.389,5.361899853
1/25/2006,1,110062.0784,6.269000053
1/26/2006,1,106798.9879,7.203199863
1/27/2006,1,103393.5992,7.993400097
1/28/2006,1,99879.39432,8.463500023
1/29/2006,1,96289.85518,8.483599663
1/30/2006,1,92658.46365,8.198900223
1/31/2006,1,89018.70165,7.382500172
2/1/2006,1,85404.05108,6.071700096
2/2/2006,1,81847.99384,5.270299911
2/3/2006,1,78384.01184,4.822599888
2/4/2006,1,75045.58697,5.153599739
2/5/2006,1,71866.20115,5.471099854
2/6/2006,1,68879.33629,5.719799995
2/7/2006,1,66118.47427,5.943999767
2/8/2006,1,63617.09701,6.144899845
2/9/2006,1,61408.68641,6.308199883
2/10/2006,1,59526.72438,6.467700005
2/11/2006,1,58004.69282,6.494100094
2/12/2006,1,56876.07363,6.268899918
2/13/2006,1,56174.34873,6.001900196
2/14/2006,1,55933,5.47960043
2/15/2006,1,56120.06727,4.709199905
2/16/2006,1,56665.91744,4.164500237
2/17/2006,1,57547.52306,3.767200232
2/18/2006,1,58741.85668,3.803200006
2/19/2006,1,60225.89085,4.086200237
2/20/2006,1,61976.59811,4.324100018
2/21/2006,1,63970.95101,4.786499977
2/22/2006,1,66185.9221,5.386199951
2/23/2006,1,68598.48393,6.140200138
2/24/2006,1,71185.60905,6.925499916
2/25/2006,1,73924.27,7.498600006
2/26/2006,1,76791.43934,7.776599884
2/27/2006,1,79764.08961,7.624499798
2/28/2006,1,82819.19335,6.980400085
3/1/2006,1,85933.72312,6.002799988
3/2/2006,1,89084.65147,5.493500233
3/3/2006,1,92248.95093,5.787699699
3/4/2006,1,95403.59407,5.874300003
3/5/2006,1,98525.55343,5.742499828
3/6/2006,1,101591.8016,5.465600014
3/7/2006,1,104579.311,5.236400127
3/8/2006,1,107465.0543,5.181800365
3/9/2006,1,110226.004,5.258699894
3/10/2006,1,112839.1327,5.445199966
3/11/2006,1,115281.4129,5.528800011
3/12/2006,1,117529.8171,5.466700077
3/13/2006,1,119561.3179,5.207800388
3/14/2006,1,121352.8879,4.872699738
3/15/2006,1,122881.4996,4.438399792
3/16/2006,1,124162.2543,4.319900036
3/17/2006,1,125408.4273,4.494400024
3/18/2006,1,126654.3627,4.897200108
3/19/2006,1,127897.1124,5.011500359
3/20/2006,1,129133.7284,5.051100254
3/21/2006,1,130361.2626,5.028699875
3/22/2006,1,131576.7669,5.113899708
3/23/2006,1,132777.2934,5.386000156
3/24/2006,1,133959.894,5.803800106
3/25/2006,1,135121.6207,6.222799778
3/26/2006,1,136259.5253,6.462999821
3/27/2006,1,137370.6598,6.352900028
3/28/2006,1,138452.0762,5.970200062
3/29/2006,1,139500.8265,5.972399712
3/30/2006,1,140513.9626,6.58949995
3/31/2006,1,141488.5364,6.604799747
4/1/2006,1,142421.5999,6.856500149
4/2/2006,1,143310.2051,6.47879982
4/3/2006,1,144151.4038,5.938700199
4/4/2006,1,144942.2481,5.323900223
4/5/2006,1,145679.7899,4.808499813
4/6/2006,1,146361.0812,4.470900059
4/7/2006,1,146983.1739,4.407599926
4/8/2006,1,147543.1199,4.418600082
4/9/2006,1,148037.9712,4.499899864
4/10/2006,1,148464.7798,4.364099979
4/11/2006,1,148820.5976,4.302199841
4/12/2006,1,149102.4766,4.637500286
4/13/2006,1,149307.4687,5.237900257
4/14/2006,1,149432.6258,5.602499962
4/15/2006,1,149475,5.96119976
4/16/2006,1,149254.9778,5.948899746
4/17/2006,1,148612.0017,6.020799637
4/18/2006,1,147571.7069,5.863600254
4/19/2006,1,146159.7291,5.684999943
4/20/2006,1,144401.7036,5.502399921
4/21/2006,1,142323.2659,5.338799953
4/22/2006,1,139950.0514,5.279999733
4/23/2006,1,137307.6956,5.415400028
4/24/2006,1,134421.834,5.489900112
4/25/2006,1,131318.102,5.524299622
4/26/2006,1,128022.135,6.466199875
4/27/2006,1,124559.5685,7.242200375
4/28/2006,1,120956.038,7.466199875
4/29/2006,1,117237.1788,7.531000137
4/30/2006,1,113428.6266,7.200500011
5/1/2006,1,109556.0166,6.846300125
5/2/2006,1,105644.9844,6.047800064
5/3/2006,1,101721.1654,5.262499809
5/4/2006,1,97810.19504,4.540800095
5/5/2006,1,93937.70882,4.275099754
5/6/2006,1,90129.34216,4.230000019
5/7/2006,1,86410.73051,4.09869957
5/8/2006,1,82807.50933,4.09250021
5/9/2006,1,79345.31407,4.324100494
5/10/2006,1,76049.78018,5.016699791
5/11/2006,1,72946.54311,5.782100201
5/12/2006,1,70061.23831,6.25909996
5/13/2006,1,67419.50124,6.755099773
5/14/2006,1,65046.96734,6.949100018
5/15/2006,1,62969.27207,6.941299915
5/16/2006,1,61173.4167,6.820600033
5/17/2006,1,59443.7554,6.697299957
5/18/2006,1,57743.07239,6.263299942
5/19/2006,1,56071.73315,5.684799671
5/20/2006,1,54430.10317,5.360100269
5/21/2006,1,52818.54794,5.333399773
5/22/2006,1,51237.43293,5.271800041
5/23/2006,1,49687.12363,5.539700031
5/24/2006,1,48167.98553,6.646800041
5/25/2006,1,46680.3841,7.402400017
5/26/2006,1,45224.68484,7.767300129
5/27/2006,1,43801.25323,7.908400059
5/28/2006,1,42410.45475,7.659800053
5/29/2006,1,41052.65489,7.131999969
5/30/2006,1,39728.21913,6.74669981
5/31/2006,1,38437.51296,6.095000267
6/1/2006,1,37180.90186,5.305500031
6/2/2006,1,35958.75131,4.557700157
6/3/2006,1,34771.4268,4.27820015
6/4/2006,1,33619.29381,4.027800083
6/5/2006,1,32502.71783,3.817100048
6/6/2006,1,31422.06434,4.144100189
6/7/2006,1,30377.69883,4.933199883
6/8/2006,1,29369.98678,5.790299892
6/9/2006,1,28399.29367,6.474899769
6/10/2006,1,27465.985,7.096000195
6/11/2006,1,26570.42623,7.527600288
6/12/2006,1,25712.98287,7.730999947
6/13/2006,1,24894.02038,7.67470026
6/14/2006,1,24113.90427,7.45870018
6/15/2006,1,23373,7.239200115
6/16/2006,1,22650.42715,6.449200153
6/17/2006,1,21926.21705,5.741600037
6/18/2006,1,21202.10282,5.423699856
6/19/2006,1,20479.81758,5.03579998
6/20/2006,1,19761.09444,5.517499924
6/21/2006,1,19047.66653,6.452499866
6/22/2006,1,18341.26697,7.119000435
6/23/2006,1,17643.62887,7.570300102
6/24/2006,1,16956.48537,7.741299629
6/25/2006,1,16281.56957,7.702899933
6/26/2006,1,15620.61461,7.399399757
6/27/2006,1,14975.35359,6.917299747
6/28/2006,1,14347.51965,6.472899914
6/29/2006,1,13738.84589,5.992500305
6/30/2006,1,13151.06544,5.067599773
7/1/2006,0,12585.91143,4.486299992
7/2/2006,0,12045.11696,4.133299828
7/3/2006,0,11530.41517,3.719200134
7/4/2006,0,11043.53917,4.076800346
7/5/2006,0,10586.22208,4.480199814
7/6/2006,0,10160.19702,5.26099968
7/7/2006,0,9767.197114,6.101500034
7/8/2006,0,9408.955481,6.873100281
7/9/2006,0,9087.205241,7.543400288
7/10/2006,0,8803.679514,8.000900269
7/11/2006,0,8560.11142,8.163999557
7/12/2006,0,8358.23408,8.06760025
7/13/2006,0,8199.780614,7.59400034
7/14/2006,0,8086.484143,7.070199966
7/15/2006,0,8020.077786,5.984499931
7/16/2006,0,7996.141054,5.606400013
7/17/2006,0,7978.836136,5.213299751
7/18/2006,0,7962.083273,5.809899807
7/19/2006,0,7945.884173,5.998000145
7/20/2006,0,7930.240547,6.544799805
7/21/2006,0,7915.154101,6.965800285
7/22/2006,0,7900.626547,7.191500187
7/23/2006,0,7886.659591,7.28360033
7/24/2006,0,7873.254943,7.151000023
7/25/2006,0,7860.414312,6.86590004
7/26/2006,0,7848.139407,6.474899769
7/27/2006,0,7836.431936,5.796499729
7/28/2006,0,7825.293609,5.43239975
7/29/2006,0,7814.726133,4.574899673
7/30/2006,0,7804.731219,4.212200165
7/31/2006,0,7795.310574,3.709100246
8/1/2006,0,7786.465908,3.884500027
8/2/2006,0,7778.198929,4.441500187
8/3/2006,0,7770.511347,4.809900284
8/4/2006,0,7763.404869,5.316800117
8/5/2006,0,7756.881205,6.140599728
8/6/2006,0,7750.942064,6.943000317
8/7/2006,0,7745.589155,7.6177001
8/8/2006,0,7740.824186,8.024999619
8/9/2006,0,7736.648866,8.110099792
8/10/2006,0,7733.064904,7.648499966
8/11/2006,0,7730.074009,6.844099998
8/12/2006,0,7727.677889,6.211899757
8/13/2006,0,7725.878254,5.573500156
8/14/2006,0,7724.676812,5.540400028
8/15/2006,0,7724.075273,5.821400166
8/16/2006,0,7724.764729,5.985500336
8/17/2006,0,7730.730462,5.90019989
8/18/2006,0,7742.273226,6.12349987
8/19/2006,0,7758.987417,6.330500126
8/20/2006,0,7780.467436,6.512199879
8/21/2006,0,7806.307678,6.523800373
8/22/2006,0,7836.102542,6.291100025
8/23/2006,0,7869.446425,6.083899975
8/24/2006,0,7905.933726,5.481400013
8/25/2006,0,7945.158841,4.884000301
8/26/2006,0,7986.71617,4.468200207
8/27/2006,0,8030.200109,4.093999863
8/28/2006,0,8075.205057,4.052800179
8/29/2006,0,8121.32541,4.152199745
8/30/2006,0,8168.155568,4.329899788
8/31/2006,0,8215.289927,4.586900234
9/1/2006,0,8262.322886,5.008600235
9/2/2006,0,8308.848842,5.266900063
9/3/2006,0,8354.462193,5.99669981
9/4/2006,0,8398.757337,6.68930006
9/5/2006,0,8441.328671,7.256800175
9/6/2006,0,8481.770593,7.426000118
9/7/2006,0,8519.677502,7.074399948
9/8/2006,0,8554.643794,6.449399948
9/9/2006,0,8586.263868,5.936500072
9/10/2006,0,8614.132121,6.26609993
9/11/2006,0,8637.842952,6.375499725
9/12/2006,0,8656.990757,6.140299797
9/13/2006,0,8671.169935,5.902800083
9/14/2006,0,8679.974883,5.626599789
9/15/2006,0,8683,5.234200001
9/16/2006,0,8682.898561,5.450200081
9/17/2006,0,8682.595028,5.52670002
9/18/2006,0,8682.090571,5.537899971
9/19/2006,0,8681.386365,5.401299953
9/20/2006,0,8680.483581,5.242100239
9/21/2006,0,8679.383392,4.820400238
9/22/2006,0,8678.086971,4.494800091
9/23/2006,0,8676.59549,4.556400299
9/24/2006,0,8674.910122,4.865099907
9/25/2006,0,8673.03204,5.009600163
9/26/2006,0,8670.962415,5.061699867
9/27/2006,0,8668.702422,4.935700417
9/28/2006,0,8666.253232,4.865300179
9/29/2006,0,8663.616018,4.910599709
9/30/2006,0,8660.791952,5.104300022
10/1/2006,1,8657.782208,5.252399921
10/2/2006,1,8654.587957,5.697700024
10/3/2006,1,8651.210373,6.071099758
10/4/2006,1,8647.650628,6.157899857
10/5/2006,1,8643.909895,6.019800186
10/6/2006,1,8639.989345,5.904799938
10/7/2006,1,8635.890153,6.868099689
10/8/2006,1,8631.613489,7.372099876
10/9/2006,1,8627.160528,7.448299885
10/10/2006,1,8622.532442,7.165500164
10/11/2006,1,8617.730402,6.54679966
10/12/2006,1,8612.755583,5.818199635
10/13/2006,1,8607.609156,5.177299976
10/14/2006,1,8602.292294,4.731299877
10/15/2006,1,8596.806169,4.566100121
10/16/2006,1,8589.057533,4.627699852
10/17/2006,1,8566.905926,4.678299904
10/18/2006,1,8529.343951,4.487799644
10/19/2006,1,8477.505844,4.459899902
10/20/2006,1,8412.525844,4.913900375
10/21/2006,1,8335.538185,5.366600037
10/22/2006,1,8247.677106,5.803599834
10/23/2006,1,8150.076842,6.048999786
10/24/2006,1,8043.871629,6.075200081
10/25/2006,1,7930.195706,6.026100159
10/26/2006,1,7810.183307,5.850699902
10/27/2006,1,7684.96867,5.578799725
10/28/2006,1,7555.686032,5.328099728
10/29/2006,1,7423.469629,5.135400295
10/30/2006,1,7289.453697,4.961900234
10/31/2006,1,7154.772474,4.942699909
11/1/2006,0,7020.560195,5.348800182
11/2/2006,0,6887.951098,5.470900059
11/3/2006,0,6758.079419,6.400300026
11/4/2006,0,6632.079394,7.461699963
11/5/2006,0,6511.085261,8.047499657
11/6/2006,0,6396.231256,8.298500061
11/7/2006,0,6288.651615,8.009799957
11/8/2006,0,6189.480575,7.354499817
11/9/2006,0,6099.852372,6.567000389
11/10/2006,0,6020.901245,5.669399738
11/11/2006,0,5953.761427,4.788700104
11/12/2006,0,5899.567158,4.35229969
11/13/2006,0,5859.452672,4.229100227
11/14/2006,0,5834.552208,4.246399879
11/15/2006,0,5826,4.251899719
11/16/2006,0,5838.229799,4.450099945
11/17/2006,0,5873.826029,5.177999973
11/18/2006,0,5931.148942,5.819900036
11/19/2006,0,6008.558787,6.290499687
11/20/2006,0,6104.415815,6.744299889
11/21/2006,0,6217.080275,6.919799805
11/22/2006,0,6344.91242,6.992300034
11/23/2006,0,6486.272499,6.929100037
11/24/2006,0,6639.520762,6.622799873
11/25/2006,0,6803.01746,6.152700424
11/26/2006,0,6975.122843,5.536499977
11/27/2006,0,7154.197162,4.842000008
11/28/2006,0,7338.600667,4.786700249
11/29/2006,0,7526.693609,4.68569994
11/30/2006,0,7716.836237,5.14440012
12/1/2006,1,7907.388803,6.385399818
12/2/2006,1,8096.711557,7.393300056
12/3/2006,1,8283.164749,8.157999992
12/4/2006,1,8465.10863,8.510499954
12/5/2006,1,8640.90345,8.380800247
